ITEM: TIMESTEP
11000
ITEM: NUMBER OF ATOMS
500
ITEM: BOX BOUNDS pp pp ff
0.0000000000000000e+00 5.8480354764257314e+01
0.0000000000000000e+00 5.8480354764257314e+01
0.0000000000000000e+00 2.9240177382128657e+01
ITEM: ATOMS id type x y z vx vy vz 
271 2 21.403 29.1812 21.8127 -1.61189 0.55481 -0.845845 
405 2 0.493244 19.2706 8.93497 -0.945354 1.95682 0.262155 
395 2 13.4717 13.2109 11.4101 -0.0369644 0.910051 -0.0834714 
210 2 22.6135 13.451 17.8335 0.32356 0.288564 1.42513 
235 2 27.2845 19.8848 8.85082 1.51075 2.48918 -0.862296 
233 2 5.32237 8.40688 26.0422 0.865743 1.84092 -0.11337 
436 2 13.5184 11.2733 16.1218 1.86316 -0.0867933 1.9554 
45 1 11.9933 17.3665 10.0863 0.0727953 -0.61369 -0.857544 
261 2 24.6845 16.7041 21.8795 1.99278 -0.458627 1.91562 
496 2 19.9059 7.08728 19.338 0.138541 -1.61739 1.16737 
177 2 17.2244 20.3577 9.18537 -1.40791 0.396568 -1.79768 
479 2 20.7687 9.07203 22.2533 -0.103605 -1.16801 -0.95722 
444 2 5.64422 17.8979 16.9389 2.44563 -1.18586 -2.01235 
263 2 24.2197 11.7462 8.39082 -0.167127 -1.02086 -0.736908 
198 2 6.65788 2.37898 18.7282 -0.587662 0.994747 -1.32864 
286 2 18.6699 15.5429 20.7596 -1.29783 -0.0185144 -0.95375 
328 2 11.3442 27.5114 15.5683 0.304246 0.6518 0.994262 
109 2 9.77735 1.84001 10.36 2.16 1.12578 -1.24539 
301 2 10.8227 20.3684 17.2094 -0.285422 -0.753574 1.1662 
170 2 3.55757 21.1248 14.3576 -0.86803 -0.640913 0.600034 
178 2 12.7516 22.0924 6.60467 -0.676231 -0.434497 0.7146 
343 2 4.06676 20.1695 10.3827 -1.80513 -0.754027 -0.0722693 
41 1 14.4061 26.8894 12.4328 0.522481 -0.349506 0.463894 
202 2 14.8081 17.5194 4.16017 -0.945967 -1.20469 -0.813676 
148 2 12.734 21.6217 14.3748 -1.08303 -1.83791 0.645916 
49 2 25.7717 18.3136 17.9854 0.272295 -1.2111 1.59186 
62 2 6.34405 26.9033 19.4961 1.4843 2.49396 1.15962 
65 2 26.7902 0.804614 8.35766 -0.539701 0.592519 2.24655 
408 2 3.31332 2.23577 0.333329 0.777817 0.243937 -1.18242 
6 2 21.5926 11.952 18.8192 0.795018 -0.565326 -1.3131 
247 2 25.2276 27.6019 25.4745 -0.340641 -0.590806 -1.53279 
359 2 12.0604 25.1895 17.5843 1.00095 0.185273 -2.46802 
490 2 10.8303 3.04716 24.3298 1.44609 -0.0708153 0.609059 
428 2 12.3323 10.5324 14.1296 0.375459 -0.00628242 -0.620586 
162 2 0.15426 3.30989 20.7308 -1.70286 -0.446865 0.160748 
97 2 16.8932 13.1284 17.2725 -1.6731 -0.808897 -1.24945 
205 2 2.94193 1.14531 23.073 -1.64362 0.1186 1.50026 
165 2 26.4864 11.3974 7.40521 1.72202 1.95549 -1.55054 
17 2 8.8205 9.27838 16.7663 -1.63938 0.778386 -0.11491 
128 2 18.2983 19.7378 24.5712 1.49412 -1.54616 -0.653385 
106 2 25.4854 1.79469 10.1216 1.70086 0.45604 -0.554782 
376 2 18.314 20.6008 18.469 -0.626967 1.77417 0.468627 
90 2 24.3904 13.2249 24.0082 0.724816 1.03819 0.646994 
342 2 17.6276 12.9486 24.7647 -0.639116 0.689325 0.846705 
87 2 24.1137 5.79406 11.9116 1.43253 -1.25806 -0.984706 
357 2 28.0181 12.0948 26.7132 0.262146 0.456806 -2.68068 
254 2 20.5799 14.9399 21.8228 1.26131 -0.770913 0.997144 
26 2 12.2257 13.2065 19.3812 2.07935 -0.495296 -0.0795741 
20 2 7.19606 23.829 17.412 -0.293861 0.598646 0.212551 
31 2 16.6644 17.5763 16.3058 0.00787754 0.274946 -0.361401 
375 2 5.57438 22.7545 18.3378 -2.358 0.579596 0.184782 
239 2 19.4285 17.3914 17.6355 -0.45614 -0.692219 1.41044 
303 2 21.4647 13.264 18.7688 -1.40438 -0.63621 -0.534951 
365 2 7.45597 19.7715 13.6343 1.32954 -1.05233 -0.676088 
29 2 8.98954 19.4282 28.1251 0.940185 -1.74022 1.73411 
40 2 1.82115 24.2745 10.1402 1.79046 0.468511 1.29998 
388 2 17.6343 28.2376 12.704 -0.772296 0.8894 -0.730366 
36 1 18.67 22.1805 22.7002 -0.21624 0.236616 0.00598481 
455 2 6.17465 24.0024 12.0233 -2.56306 0.137965 -0.94139 
401 1 25.428 23.1995 18.4377 -0.620855 0.00954629 -0.0966357 
157 2 13.4296 21.7955 24.787 -1.72275 -1.57425 1.48384 
101 2 9.41228 3.30113 20.7906 -0.335923 0.311166 -1.80146 
121 2 13.7107 1.67164 17.3861 1.14445 0.280897 -2.56608 
319 2 7.89578 7.6671 17.8696 -0.247703 0.189352 -0.92474 
230 1 16.3729 2.12184 27.4355 0.475491 -0.569516 -0.416691 
225 2 15.5351 3.35472 14.6436 -1.11527 1.12994 -1.70686 
440 2 20.7024 1.45321 26.1469 0.47739 0.287689 0.666322 
161 2 24.3217 13.8524 26.6431 -0.891816 1.50245 0.909925 
322 2 1.62495 10.5091 13.5775 -0.00520684 0.0607672 -1.96724 
98 2 7.38698 18.389 24.2854 -0.902457 1.51043 0.0457307 
197 2 27.3058 4.5623 26.5924 1.11016 -0.678294 -1.72733 
167 2 22.4825 19.1751 25.8711 0.451509 1.58527 0.374195 
175 2 20.0694 6.15259 27.9418 -0.689652 -0.220726 0.864972 
317 2 11.469 7.78939 18.1442 -1.256 -0.150272 -1.16141 
221 2 19.4713 3.73672 7.19856 0.0788493 1.1911 -0.75191 
75 2 21.4501 2.71205 25.2778 -0.392015 -1.81296 -0.19956 
159 2 12.6603 24.7514 15.1408 2.08757 -1.10703 0.637296 
153 2 0.662747 18.0063 26.6927 -1.28618 -0.384088 0.672094 
171 2 14.82 21.0785 23.3984 1.66799 0.217934 -0.172677 
48 2 6.4779 3.53918 19.3236 -0.310697 1.77645 1.58849 
363 2 7.50509 1.9434 23.9915 1.19047 0.88833 0.133097 
139 2 2.87119 23.2201 28.6283 1.46133 -0.115134 2.01 
149 2 0.0112449 0.405819 2.12837 0.352928 -0.201668 2.29996 
383 1 4.71835 35.2071 5.76762 -0.383019 0.212779 0.217328 
141 2 3.13542 30.3564 19.3894 -0.973439 0.843007 0.964676 
300 2 13.5691 33.3554 0.805257 1.11337 0.213399 0.000940924 
488 2 10.55 34.3067 11.9542 0.43574 0.0244536 2.24019 
272 2 23.7383 32.2571 1.88885 -1.40361 -0.381254 -1.38288 
473 2 2.88342 38.2089 0.506588 -2.44975 0.90904 0.705812 
492 2 19.954 47.6899 9.45373 -0.205837 2.36771 0.726293 
24 2 1.90553 32.7857 3.08531 -0.103517 -1.28296 0.0708602 
268 2 25.1412 42.1626 0.845801 1.11269 0.492779 0.131984 
352 1 18.305 42.9828 0.613607 -0.231764 -0.266534 -0.444681 
133 2 21.6055 31.9145 3.78627 0.0275549 -1.23038 0.551482 
324 2 13.9755 45.6488 0.778901 -0.910459 1.2919 -0.798184 
181 2 26.2329 43.5209 0.94373 -1.37033 0.828204 0.817567 
242 2 22.5017 36.4725 1.0983 -0.46681 -0.191028 1.02323 
42 2 13.3598 44.718 5.98403 -2.12786 0.349269 -0.182412 
60 2 25.2351 47.4631 22.097 0.349764 -0.803518 -1.3229 
1 2 9.94442 41.798 10.9668 1.64971 -1.12963 1.00693 
2 2 6.06067 48.5483 4.42247 1.21905 -0.429713 -0.28201 
245 2 14.98 38.9615 0.274449 0.926479 -1.20766 0.628988 
251 2 9.81025 45.6044 11.5306 -0.435884 -1.03742 1.18597 
305 2 27.477 43.4817 4.17059 -0.678388 -0.0827759 2.02674 
285 2 24.4024 47.1881 3.31095 -0.605949 -0.291341 -0.274205 
344 2 14.9139 55.4473 1.4069 0.812505 -0.416259 0.126616 
315 2 12.4346 46.3461 4.51558 -2.4622 0.611543 1.45735 
77 2 13.2402 50.8438 0.170485 0.248 -1.45075 1.38365 
33 2 22.9311 30.4213 16.4291 -0.75724 1.09158 0.213573 
34 2 29.1365 53.7769 11.6092 0.52863 -0.2298 1.2097 
410 2 0.222222 56.1188 0.745065 0.095182 -1.03927 -0.0778831 
487 2 19.9552 50.3699 17.2175 1.25082 -1.75919 -0.810586 
329 2 13.3848 35.8218 6.92332 0.260316 0.517527 -1.45599 
35 2 18.0938 36.8207 16.038 -1.46384 0.291597 0.397515 
275 2 8.19515 36.6258 23.2835 1.01453 -0.267253 2.0682 
327 2 4.09411 43.9967 1.023 -0.202656 -0.153187 -2.42424 
138 2 6.50939 37.8032 5.61061 -0.912445 0.0706431 -0.825555 
191 2 14.3903 30.4266 1.51865 -2.02623 0.718345 -0.982448 
71 2 24.258 38.8103 12.6595 -1.40616 -0.753723 -0.162942 
393 2 23.9811 35.291 4.79416 0.808401 -1.0589 -1.03717 
131 2 15.1883 38.1255 15.2889 -1.19748 -1.12377 0.498955 
480 2 26.046 38.0085 7.16055 1.66006 0.161846 -0.832027 
3 2 7.96934 53.1908 17.614 0.997341 0.713297 1.35728 
67 2 13.382 54.9365 0.173981 -0.0647776 -1.62479 -2.00099 
392 1 2.56935 48.9073 10.6594 0.435529 0.701566 -0.219608 
218 2 4.70287 46.823 0.487255 0.00390404 -0.66706 2.19574 
85 2 14.2342 45.2427 13.6626 0.851819 -0.424947 0.644277 
208 2 8.22006 42.1025 6.58576 0.147262 -0.998423 -0.204488 
53 2 18.1769 39.1514 8.58088 0.132357 -2.3394 -1.03063 
83 2 24.734 43.7961 13.2493 0.52596 -0.244583 1.08922 
58 2 17.8244 52.3018 20.0457 -2.00872 0.73444 1.70336 
429 2 26.5501 55.3947 27.2096 -0.36593 -0.84833 1.15968 
406 2 14.3361 40.6132 7.50793 -2.43856 -2.06281 -0.926171 
232 2 9.5578 49.6145 6.28829 0.644687 -1.49117 -0.990569 
331 2 15.0322 32.5623 23.4356 0.0131301 0.886457 0.431203 
472 2 6.61124 31.6557 11.9053 0.27915 1.02542 1.66383 
201 2 14.887 53.4595 6.10995 1.33209 -0.276727 -0.512908 
448 2 23.6043 44.3637 4.84679 -1.72698 -0.488376 -1.29669 
84 2 22.8788 41.148 20.6131 -1.38611 2.25061 0.263951 
426 2 18.942 57.9446 2.04137 -1.86671 0.909374 -1.19548 
257 2 17.8871 53.4261 18.9965 3.01226 -0.152842 0.425687 
366 2 21.4709 38.6335 16.0673 -1.04062 2.20132 1.12316 
127 2 0.228334 33.6167 26.1111 -0.394193 0.427127 0.933911 
94 2 1.91206 31.5607 21.5226 -0.191413 -0.216158 0.0357709 
437 2 8.91064 34.2918 8.72333 0.492386 0.219721 -1.92105 
86 2 8.84848 34.158 19.6268 -0.907264 -0.820196 0.591318 
409 2 28.4104 33.9281 23.2874 1.40602 0.199054 -3.44785 
27 2 12.2308 29.9743 19.1511 -0.866562 -0.267647 -0.0255637 
288 2 10.0409 50.717 14.743 1.05228 1.81501 -0.328583 
497 2 12.5395 32.7771 20.1265 1.39876 -0.771979 0.600691 
435 2 8.59468 46.7459 28.2848 2.4478 -0.0218291 -0.149482 
217 1 4.25502 42.3296 23.2815 -0.309378 0.104154 -0.00814932 
486 1 12.171 38.7523 13.7884 0.0327545 0.21196 -0.562068 
89 2 15.3456 39.8342 21.2143 -0.628985 -0.85847 0.253021 
306 2 15.7314 41.4528 24.8766 -0.704403 -0.243877 1.47638 
70 2 20.134 55.1024 22.102 -0.485552 3.21159 1.00442 
323 2 6.68384 50.4358 19.8956 0.0079901 -2.13672 1.15185 
120 2 21.0654 33.5882 26.0592 -1.48234 -0.983903 1.10696 
126 2 5.56305 50.2961 0.228486 0.624887 -2.08091 1.60484 
495 2 28.1274 29.8557 17.3363 0.909901 0.159573 0.86434 
367 2 27.454 48.7861 17.3168 -0.263707 1.64917 -0.192443 
226 1 7.71842 51.3984 25.9302 0.231227 0.227536 1.02554 
470 1 12.2994 51.6429 16.7945 -0.1312 -0.0506648 -0.782541 
474 2 15.3734 48.5643 13.2953 -0.577899 -0.0692786 -1.14148 
119 2 15.7163 52.1387 18.1548 -1.84205 0.952197 0.511473 
54 2 28.8868 39.69 27.918 -0.00395744 -1.60831 1.92187 
351 2 17.8961 49.9434 8.8613 0.747779 -0.52097 -1.44313 
289 2 3.22431 37.8829 16.8989 0.212136 0.503435 -1.97371 
368 2 28.6107 58.4355 19.8026 -1.3479 0.785922 0.18496 
302 2 9.19618 30.9472 12.8674 0.570503 0.111073 -1.97369 
114 2 26.443 52.9567 4.60787 -0.590353 0.587419 -2.00347 
220 2 9.05146 39.1699 25.5154 -0.257985 0.846988 -0.906255 
361 2 7.71992 31.3872 16.8915 -0.220269 -0.812344 -1.48526 
380 2 10.342 32.504 22.828 -0.718786 0.516219 -1.76616 
236 2 16.0308 32.3168 13.0319 -0.607335 1.25763 2.5312 
125 2 22.8853 34.8947 16.3081 0.432027 0.771841 -2.03115 
358 2 11.4327 30.2024 26.6214 -1.88128 -0.760551 -1.05692 
21 2 27.1251 31.2885 23.7161 -1.38893 0.208076 -2.72645 
454 2 10.0437 38.4072 27.9365 -1.82 1.5213 -1.47089 
425 2 24.3638 37.6618 25.1814 -0.967254 0.542947 -0.735545 
478 2 14.1482 35.5915 26.174 -2.4979 0.822124 0.297195 
378 2 16.2032 31.8756 18.5833 -1.58025 -0.329552 -1.54518 
228 1 3.43521 41.3591 28.7768 -0.0175508 -0.0725318 0.448503 
273 2 8.94336 47.2522 22.6121 1.10358 0.0540973 -1.13997 
117 2 18.4339 48.102 24.1376 0.904391 0.901797 -1.19923 
421 2 0.0786328 50.7434 18.9958 0.308882 -1.01302 -1.86163 
493 2 28.9276 32.0157 22.7876 1.8013 -1.72709 -1.66724 
274 2 21.9134 38.0741 25.2068 0.0429108 -0.492774 0.172662 
345 2 26.4239 41.3488 19.4441 0.735069 0.64186 -1.44735 
476 2 8.11119 47.9147 23.3904 0.208043 1.11454 0.280282 
412 2 3.42245 57.6577 25.961 0.223641 2.67943 -1.16825 
16 2 0.1344 50.4677 26.4112 -0.900348 1.11642 -0.103398 
307 2 11.1554 58.0183 22.3822 -0.588306 3.58415 1.40981 
347 2 11.0341 44.0639 15.6818 -0.231892 -1.58057 -1.26107 
485 2 8.60142 44.174 26.1028 1.10962 0.377706 1.31207 
432 2 18.0478 49.0967 22.003 -1.90824 -0.189949 -1.47525 
483 2 22.2835 48.1052 28.5865 -0.419967 -0.190653 -0.635966 
154 2 27.7428 55.3256 27.8911 0.0499158 1.44275 -0.0434912 
477 2 12.2963 57.3876 17.2182 0.671309 2.38794 -0.724784 
185 2 0.831624 56.4251 25.5428 -1.70505 1.60607 0.646848 
397 2 24.8925 53.4064 17.3589 0.309022 -2.06398 1.50395 
394 2 5.42535 50.2785 9.7977 1.40769 -1.36847 -0.189082 
260 2 2.1193 53.4791 15.9541 1.2266 1.92168 -0.77378 
199 2 26.8498 34.0036 13.2936 -0.964672 1.92803 -0.964926 
112 1 14.5481 54.4567 22.7043 -0.0668035 0.337081 -0.659057 
252 2 3.8033 51.7413 11.4278 1.02633 0.231824 0.352558 
450 2 7.55103 53.8985 7.25321 0.369097 -1.19884 -2.60583 
312 2 6.19091 30.4179 6.0823 -0.440981 1.92447 0.368769 
463 2 21.5721 57.5917 16.4916 -0.846606 -1.35559 0.388294 
64 2 19.4535 30.122 25.8006 0.261757 1.41998 1.26146 
308 2 0.0986385 47.4001 8.03693 0.256344 1.77315 1.68768 
107 2 0.803773 53.1242 25.3045 2.64796 -1.24895 -0.868624 
469 2 0.353436 48.7337 12.7891 2.08031 0.588678 -1.44989 
115 2 29.1636 46.6511 28.6816 -0.790117 -0.326573 -0.281087 
481 2 37.3665 7.15842 17.9034 0.426461 1.02391 2.38998 
56 2 37.6465 2.2026 13.5121 -1.00234 0.296591 2.09527 
166 2 29.5259 18.8895 7.7875 0.865801 0.520247 0.530976 
499 2 51.2611 20.3772 5.93251 0.480485 2.9672 1.53111 
7 2 38.6336 27.9366 29.178 -1.46308 0.430135 0.450277 
441 2 53.0754 13.8281 6.70628 -0.691791 1.67323 0.528192 
379 2 40.9634 5.96527 18.514 -0.0701164 1.27785 1.85566 
223 2 33.8688 2.86193 15.2924 -0.0297994 -0.888968 2.05132 
169 2 47.2132 12.5577 5.83093 0.599369 0.562286 0.34516 
333 2 55.5148 5.78407 4.5727 -0.268276 -0.954993 0.766822 
354 2 42.4056 19.0766 1.93905 -2.78311 1.9254 -0.586123 
416 2 46.7638 28.9229 6.9746 0.646724 2.30297 1.08428 
246 2 37.4648 27.0897 11.1644 -0.518464 1.80054 1.0509 
348 2 46.3853 17.9365 5.55724 1.0816 -0.0582726 -0.344337 
28 2 37.8179 16.8009 3.99844 -1.7354 0.348607 0.279092 
95 2 55.2491 21.1388 4.70545 0.557127 0.862726 0.697777 
23 2 54.6781 15.8764 3.97415 0.439507 0.135109 0.378581 
320 2 54.0927 17.9563 6.64417 -1.51129 -0.520006 1.90672 
123 2 50.1223 25.7038 26.8207 -1.38944 -2.83829 -0.0193258 
452 2 40.4935 26.1403 3.95009 -0.275528 0.859092 -0.560514 
297 2 40.2628 13.4524 20.5576 0.18728 -2.01614 -1.4912 
423 2 38.1601 26.7918 6.2917 -0.65625 -0.0170489 0.926818 
462 2 43.2997 22.1128 3.20851 0.184153 -1.15207 -0.396116 
377 2 47.9012 17.3309 3.12725 -0.892686 0.389081 -0.868405 
353 2 51.2532 28.4441 9.92807 0.328311 0.697933 0.813278 
316 2 52.5515 27.2461 16.9922 -1.26585 0.208364 -1.65106 
19 2 44.5656 18.4369 2.45653 0.58367 -0.875856 0.745124 
332 2 53.271 16.3141 26.1451 1.33798 -2.01152 0.74524 
456 2 36.1266 27.8657 9.55035 -1.74945 -2.13828 1.47334 
204 2 49.623 15.3071 4.58172 1.38703 -3.03676 1.61632 
72 2 55.552 12.3141 17.9679 -0.614678 -0.304311 1.17307 
215 2 33.7402 8.25185 21.2318 -0.2555 1.24198 2.41943 
284 2 37.7945 4.45529 12.7371 -0.90574 0.0771752 0.931349 
424 2 47.8376 5.92618 6.48535 1.22432 1.2179 -0.74689 
180 1 32.5915 13.5799 21.1828 0.816834 -0.132523 -0.162834 
309 2 58.2466 0.841343 9.62027 -1.14625 -1.77958 2.05388 
147 2 33.1696 13.5406 15.3567 -0.625656 0.4417 0.854072 
212 2 39.6829 8.38413 6.2295 0.818917 -0.0230764 -0.922232 
222 2 45.8405 7.34533 11.3509 2.07093 -0.162771 0.333989 
396 2 39.0379 23.5889 27.109 -1.23194 0.649322 0.295585 
382 2 37.8074 8.94171 9.76706 -0.971375 -0.558198 -0.116155 
413 2 31.6619 11.0638 8.20096 -3.43739 -0.542544 -1.08713 
219 2 53.0007 27.27 15.6508 -0.262746 -1.99788 0.559208 
81 2 57.5462 22.4489 11.3377 0.28871 -1.50595 -1.65169 
404 2 55.7762 7.161 5.33786 0.775819 -1.17617 -0.707857 
174 2 56.2592 16.4835 7.33196 0.767047 0.40534 -0.872519 
298 2 57.1836 4.75793 14.0147 0.179425 -0.905598 -0.0490781 
184 2 32.3686 5.04391 15.4603 -0.495474 -2.37258 1.11826 
403 2 40.2339 16.066 11.0333 1.81265 -0.445644 -0.1376 
100 2 38.1865 28.3627 24.6508 -0.955149 -0.565453 -0.705728 
369 2 37.2461 14.0416 22.7684 -1.0691 -0.900022 2.30525 
468 2 31.5899 15.5576 17.4359 -1.40895 -1.03538 1.83611 
231 2 46.5087 18.695 11.6698 -0.72532 0.640588 0.517391 
137 2 41.3447 21.9552 13.2921 -0.554873 0.355321 0.403833 
290 2 48.8947 17.3085 1.70775 0.709146 -0.821384 2.66493 
142 2 48.8408 19.7746 0.235275 0.47073 0.277223 -1.9355 
13 2 36.2627 20.9251 8.59556 1.65147 1.20178 -0.265034 
293 2 47.2956 13.3307 19.7714 -1.98538 -0.329418 1.56435 
402 2 31.4174 22.2845 5.92715 0.300699 -1.24625 -1.11435 
188 2 46.2025 18.7641 9.69842 -2.69 0.569383 0.575853 
299 2 34.7488 7.25925 0.263727 0.549839 -2.96355 -1.92898 
164 1 43.2651 24.2783 7.03688 0.202664 -0.275623 -0.1786 
200 2 40.6175 19.5882 11.4242 -0.628309 -0.945637 -0.431354 
192 2 44.5426 25.5629 10.6907 0.381153 0.320423 -0.425608 
467 2 43.6257 16.1315 10.251 0.635842 -1.95499 -0.368146 
216 2 55.6603 24.4667 7.09806 1.39384 -0.796837 -1.41195 
122 2 48.9398 14.1688 22.7073 1.27391 -2.46287 3.30558 
10 2 50.4161 5.67483 24.324 2.77494 1.65713 -0.252281 
443 2 56.1952 25.1518 17.7209 0.334581 -1.22199 0.369245 
374 2 51.1399 14.4012 21.889 0.227517 -1.34093 -0.749596 
5 2 50.032 17.8525 0.0630797 -0.479274 -1.80695 -1.82577 
182 2 36.0466 4.2392 13.4516 -0.478279 0.130638 -0.638496 
243 2 46.1664 0.333716 24.3877 0.965248 0.875078 2.71866 
340 2 35.081 10.1495 26.5133 -1.07245 1.83432 -2.52165 
417 2 54.5602 0.131948 17.7753 0.822842 -1.16024 0.535654 
151 2 39.7436 2.454 13.3975 -1.22139 -0.106627 -0.613292 
92 2 32.814 20.9253 7.35041 1.3557 0.424632 0.0402269 
249 2 32.8862 26.7006 11.225 -0.494076 -0.893093 0.754289 
173 2 57.7345 13.7188 19.0579 -0.100953 2.16163 -0.0194396 
25 2 54.78 15.2417 15.3201 -1.93538 -1.79909 0.502461 
373 1 29.8271 7.8161 16.5567 -0.00377764 -0.347669 0.284751 
176 2 40.7538 6.35327 20.0184 -0.731026 -0.733226 0.869542 
350 1 45.6057 11.3912 16.9449 0.0999424 -0.0722827 -0.622284 
179 2 52.6042 17.3218 21.7457 -0.783399 1.41083 0.380187 
387 2 51.0568 5.31957 10.756 -0.692856 -0.63279 -0.859634 
50 2 35.9148 13.6523 25.6446 0.145413 -0.94933 1.814 
422 2 40.0233 16.2166 22.9492 1.91684 -0.199311 0.46245 
51 2 38.2984 14.4682 25.6945 0.79351 -0.667243 1.24838 
155 2 34.0694 19.5025 22.4958 -0.933831 0.0134037 0.970866 
420 1 47.8821 20.9221 20.4986 -0.384867 0.332302 0.571409 
330 2 42.7537 10.4548 6.73564 -0.832662 -1.42752 -2.06554 
79 2 58.0642 26.7713 20.7091 0.607607 1.02716 0.41083 
190 2 35.8294 1.87672 8.99976 1.32662 -0.432393 1.32277 
370 2 37.7586 24.6055 22.2205 2.38173 0.794725 0.187301 
76 2 33.3667 16.1858 27.2388 1.36271 1.11453 0.336505 
411 2 34.4377 21.2923 25.0678 0.188739 -1.50776 0.654473 
334 2 31.0824 27.7077 6.60076 1.46628 1.07846 -0.345876 
407 2 44.5806 27.1437 7.87341 0.0685643 0.401592 -1.44278 
206 2 33.1407 14.8173 9.35081 1.78603 -0.404517 0.180244 
93 1 55.8467 28.775 19.2353 -0.341704 0.211821 -0.162113 
438 2 34.8281 3.43842 25.295 0.415917 0.402162 -0.404164 
44 2 49.6204 4.20224 19.0046 3.2511 -0.507478 -1.38666 
341 2 50.8547 9.44396 21.9803 1.44176 1.09497 -0.538248 
398 2 44.918 4.4144 29.1083 0.697068 0.470176 0.615277 
240 2 50.1205 4.62454 17.458 0.579342 0.28655 -1.34739 
259 2 39.139 25.8048 27.6352 -1.50188 -0.780893 0.180789 
364 2 54.9747 6.78932 19.5935 -0.915009 -0.116916 0.997121 
453 2 35.9679 12.9907 7.31813 1.49592 0.258248 -1.50091 
57 2 53.3133 18.6873 21.2601 1.26462 -2.23366 0.384692 
310 2 34.2649 7.57242 13.6434 -1.20433 2.03875 -1.74898 
431 2 53.3861 10.4791 18.3213 -0.0570431 1.9792 -1.73522 
256 2 37.55 9.27855 27.7263 1.26157 -0.048789 0.366024 
66 2 29.6709 9.11882 28.3358 -0.562094 0.339941 -0.655242 
447 2 31.1779 8.77937 19.5781 -1.26182 -0.705743 -2.66394 
224 2 36.0659 22.3939 19.6678 -0.277611 1.84419 -1.23382 
186 2 52.8781 16.3376 24.8451 2.03887 0.460496 -0.832258 
145 2 34.468 9.83609 23.8657 -0.943115 -0.777946 0.059113 
489 2 38.9388 13.2468 27.3681 -1.10256 1.15512 -0.542643 
418 2 48.7167 10.872 19.6537 0.842604 0.303779 -0.909593 
238 1 55.0419 13.1296 23.3909 -0.0503907 0.562941 0.173347 
458 1 30.3101 19.0833 22.3315 0.474522 -1.13885 0.0498321 
172 2 42.4304 20.6906 26.5101 0.305329 0.704587 -1.74141 
