9.67
9.27
19.49
5.87
4.55
4.44
6.04
20.55
7.41
9.84
18.33
19.43
13.56
21.93
9.63
10.42
9.39
8.29
11.04
8.99
7.29
7.24
6.80
7.50
5.37
8.32
9.54
9.43
24.70
6.52
2.64
15.47
6.61
8.96
24.98
4.57
7.06
14.76
10.93
14.22
30.06
10.11
7.22
5.86
8.65
8.71
11.20
11.60
18.16
6.52
7.13
5.73
32.26
35.30
36.39
4.65
4.58
6.75
6.53
9.35
10.47
23.92
8.89
20.67
6.51
9.43
12.71
15.00
8.53
18.23
23.38
25.50
9.05
6.91
8.92
9.11
7.97
12.38
24.09
11.08
13.97
32.71
11.73
25.97
10.04
6.85
4.48
4.17
2.94
13.74
16.30
5.29
4.29
12.71
21.47
35.08
35.02
34.97
28.93
33.82
41.13
42.75
41.93
36.31
36.05
